CountryName,Year,Value,CountryCode,hash
Nicaragua,2006,61.54547882,146,481264
Nicaragua,2007,64.54083252,146,481264
Nicaragua,2008,63.38528824,146,481264
Nicaragua,2010,65.69432068,146,481264
Syrian Arab Republic,1971,50.93997,189,48a9fd
Syrian Arab Republic,1972,54.88723,189,48a9fd
Syrian Arab Republic,1973,58.42298,189,48a9fd
Syrian Arab Republic,1974,60.23558,189,48a9fd
Syrian Arab Republic,1975,59.94423,189,48a9fd
Syrian Arab Republic,1976,61.03352,189,48a9fd
Syrian Arab Republic,1977,60.94855,189,48a9fd
Syrian Arab Republic,1978,62.04441,189,48a9fd
Syrian Arab Republic,1979,62.7927,189,48a9fd
Syrian Arab Republic,1980,60.42203,189,48a9fd
Syrian Arab Republic,1981,59.23667,189,48a9fd
Syrian Arab Republic,1982,59.79752,189,48a9fd
Syrian Arab Republic,1983,61.71692,189,48a9fd
Syrian Arab Republic,1984,64.5163,189,48a9fd
Syrian Arab Republic,1985,65.80021,189,48a9fd
Syrian Arab Republic,1986,66.5811,189,48a9fd
Syrian Arab Republic,1987,66.76132,189,48a9fd
Syrian Arab Republic,1988,64.45713,189,48a9fd
Syrian Arab Republic,1989,62.35682,189,48a9fd
Syrian Arab Republic,1990,58.62834,189,48a9fd
Syrian Arab Republic,1991,55.57958,189,48a9fd
Syrian Arab Republic,1992,52.1709,189,48a9fd
Syrian Arab Republic,1993,50.05299,189,48a9fd
Syrian Arab Republic,1994,48.51775,189,48a9fd
Syrian Arab Republic,1995,46.79414,189,48a9fd
Syrian Arab Republic,1996,44.80727,189,48a9fd
Syrian Arab Republic,1997,44.0718,189,48a9fd
Syrian Arab Republic,1998,44.94673,189,48a9fd
Syrian Arab Republic,1999,44.92815018,189,48a9fd
Syrian Arab Republic,2000,45.77045822,189,48a9fd
Syrian Arab Republic,2001,47.82730865,189,48a9fd
Syrian Arab Republic,2002,49.58655167,189,48a9fd
Syrian Arab Republic,2003,65.06360626,189,48a9fd
Syrian Arab Republic,2004,68.33009338,189,48a9fd
Syrian Arab Republic,2005,71.58293915,189,48a9fd
Syrian Arab Republic,2006,72.12319946,189,48a9fd
Syrian Arab Republic,2007,72.46199799,189,48a9fd
Syrian Arab Republic,2008,72.59845734,189,48a9fd
Syrian Arab Republic,2009,71.69571686,189,48a9fd
Syrian Arab Republic,2010,72.19898224,189,48a9fd
Syrian Arab Republic,2011,73.83939362,189,48a9fd
Syrian Arab Republic,2012,74.26110077,189,48a9fd
Syrian Arab Republic,2013,47.74337006,189,48a9fd
Greece,1971,70.09129,77,4902a4
Greece,1972,75.80936,77,4902a4
Greece,1973,78.5724,77,4902a4
Greece,1974,81.6949,77,4902a4
Greece,1975,83.73889,77,4902a4
Greece,1976,86.68849,77,4902a4
Greece,1977,88.00197,77,4902a4
Greece,1978,87.45429,77,4902a4
Greece,1979,86.02294,77,4902a4
Greece,1980,87.05553,77,4902a4
Greece,1981,85.44034,77,4902a4
Greece,1982,87.36582,77,4902a4
Greece,1983,82.30066,77,4902a4
Greece,1984,86.26017,77,4902a4
Greece,1985,88.55249,77,4902a4
Greece,1986,91.81384,77,4902a4
Greece,1987,96.10276,77,4902a4
Greece,1988,97.35967,77,4902a4
Greece,1989,97.64394,77,4902a4
Greece,1990,95.39853,77,4902a4
Greece,1991,94.74688,77,4902a4
Greece,1992,95.41055,77,4902a4
Greece,1993,90.44553,77,4902a4
Greece,1994,93.32165,77,4902a4
Greece,1995,90.47761,77,4902a4
Greece,1996,90.26457,77,4902a4
Greece,1997,89.63236,77,4902a4
Greece,1998,89.42934,77,4902a4
Greece,1999,88.5917511,77,4902a4
Greece,2000,86.71407318,77,4902a4
Greece,2001,90.8012619,77,4902a4
Greece,2002,97.23786163,77,4902a4
Greece,2003,95.49108887,77,4902a4
Greece,2004,96.93247223,77,4902a4
Greece,2005,103.9177017,77,4902a4
Greece,2006,104.9287872,77,4902a4
Greece,2007,104.4932404,77,4902a4
Greece,2010,113.2226334,77,4902a4
Greece,2011,109.2853928,77,4902a4
Greece,2012,109.9387589,77,4902a4
Israel,1973,73.39198,95,4c197d
Israel,1974,73.53362,95,4c197d
Israel,1975,73.13009,95,4c197d
Israel,1976,73.0844,95,4c197d
Israel,1977,74.07969,95,4c197d
Israel,1978,75.79521,95,4c197d
Israel,1979,76.65081,95,4c197d
Israel,1980,78.06001,95,4c197d
Israel,1983,84.89745,95,4c197d
Israel,1984,86.10181,95,4c197d
Israel,1985,87.30831,95,4c197d
Israel,1986,85.60588,95,4c197d
Israel,1987,86.03674,95,4c197d
Israel,1988,86.5422,95,4c197d
Israel,1989,86.88821,95,4c197d
Israel,1990,86.11338,95,4c197d
Israel,1991,88.03243,95,4c197d
Israel,1992,89.88272,95,4c197d
Israel,1993,88.9889,95,4c197d
Israel,1994,88.61066,95,4c197d
Israel,1999,100.6598129,95,4c197d
Israel,2000,102.9683075,95,4c197d
Israel,2001,104.2617416,95,4c197d
Israel,2002,106.7569885,95,4c197d
Israel,2003,106.6023483,95,4c197d
Israel,2004,104.7200012,95,4c197d
Israel,2005,105.0583191,95,4c197d
Israel,2006,105.0971375,95,4c197d
Israel,2007,104.045433,95,4c197d
Israel,2008,101.9475632,95,4c197d
Israel,2009,100.8051834,95,4c197d
Israel,2010,100.7679596,95,4c197d
Israel,2011,100.7015381,95,4c197d
Israel,2012,100.2781219,95,4c197d
Israel,2013,100.9904327,95,4c197d
Trinidad and Tobago,1971,42.48673,198,4d206a
Trinidad and Tobago,1972,43.59682,198,4d206a
Trinidad and Tobago,1973,41.6725,198,4d206a
Trinidad and Tobago,1977,54.82145,198,4d206a
Trinidad and Tobago,1982,75.70181,198,4d206a
Trinidad and Tobago,1983,77.78331,198,4d206a
Trinidad and Tobago,1984,80.29647,198,4d206a
Trinidad and Tobago,1985,80.76231,198,4d206a
Trinidad and Tobago,1987,83.18145,198,4d206a
Trinidad and Tobago,1988,84.5065,198,4d206a
Trinidad and Tobago,1989,81.86615,198,4d206a
Trinidad and Tobago,1990,81.68732,198,4d206a
Trinidad and Tobago,1991,78.69726,198,4d206a
Trinidad and Tobago,1992,78.67146,198,4d206a
Trinidad and Tobago,1993,78.53552,198,4d206a
Trinidad and Tobago,2004,82.61817169,198,4d206a
Somalia,1971,5.33179,178,4dfdf1
Somalia,1972,6.06696,178,4dfdf1
Somalia,1973,6.9828,178,4dfdf1
Somalia,1974,7.9438,178,4dfdf1
Somalia,1976,9.56696,178,4dfdf1
Somalia,1977,5.00924,178,4dfdf1
Somalia,1978,4.59286,178,4dfdf1
Somalia,1979,5.87507,178,4dfdf1
Somalia,1980,6.44685,178,4dfdf1
Somalia,1981,17.20876,178,4dfdf1
Somalia,1982,16.44978,178,4dfdf1
Somalia,1983,15.92921,178,4dfdf1
Somalia,1984,15.7356,178,4dfdf1
Somalia,1985,15.01793,178,4dfdf1
Somalia,1986,14.20682,178,4dfdf1
Somalia,2007,10.06295967,178,4dfdf1
Luxembourg,1971,48.919,118,507672
Luxembourg,1972,48.70269,118,507672
Luxembourg,1973,48.93468,118,507672
Luxembourg,1974,48.50509,118,507672
Luxembourg,1975,58.51821,118,507672
Luxembourg,1976,60.27611,118,507672
Luxembourg,1977,61.06713,118,507672
Luxembourg,1978,63.30674,118,507672
Luxembourg,1979,62.98472,118,507672
Luxembourg,1980,62.63573,118,507672
Luxembourg,1981,80.73555,118,507672
Luxembourg,1982,75.3682,118,507672
Luxembourg,1983,77.73711,118,507672
Luxembourg,1984,78.92931,118,507672
Luxembourg,1986,76.95622,118,507672
Luxembourg,1987,76.51773,118,507672
Luxembourg,1988,70.24007,118,507672
Luxembourg,1992,68.08016,118,507672
Luxembourg,1993,70.48549,118,507672
Luxembourg,1994,74.00651,118,507672
Luxembourg,1995,82.49145,118,507672
Luxembourg,1996,86.41798,118,507672
Luxembourg,1997,87.32351,118,507672
Luxembourg,1998,88.46544,118,507672
Luxembourg,1999,95.33332825,118,507672
Luxembourg,2000,94.3669281,118,507672
Luxembourg,2001,94.18643951,118,507672
Luxembourg,2002,93.35064697,118,507672
Luxembourg,2003,93.68256378,118,507672
Luxembourg,2004,93.27583313,118,507672
Luxembourg,2005,92.97000885,118,507672
Luxembourg,2006,94.1763382,118,507672
Luxembourg,2007,95.04016876,118,507672
Luxembourg,2008,95.93752289,118,507672
Luxembourg,2010,99.44419098,118,507672
Luxembourg,2011,99.50714111,118,507672
Luxembourg,2012,98.42572021,118,507672
Sierra Leone,1971,15.47822,175,50df2d
Sierra Leone,1972,16.28021,175,50df2d
Sierra Leone,1973,17.45238,175,50df2d
Sierra Leone,1974,18.11945,175,50df2d
Sierra Leone,1975,18.46541,175,50df2d
Sierra Leone,1976,18.62964,175,50df2d
Sierra Leone,1977,19.32454,175,50df2d
Sierra Leone,1978,19.55144,175,50df2d
Sierra Leone,1984,25.58195,175,50df2d
Sierra Leone,1985,26.79664,175,50df2d
Sierra Leone,1988,25.8188,175,50df2d
Sierra Leone,1989,22.08557,175,50df2d
Sierra Leone,1990,21.39279,175,50df2d
Sierra Leone,1991,20.3045,175,50df2d
Sierra Leone,2001,31.02243042,175,50df2d
Sierra Leone,2011,52.25180817,175,50df2d
Sierra Leone,2012,54.40031052,175,50df2d
Sierra Leone,2013,47.66659164,175,50df2d
Antigua and Barbuda,1972,99.05917,10,530670
Antigua and Barbuda,1974,83.15998,10,530670
Antigua and Barbuda,1975,73.15503,10,530670
Antigua and Barbuda,1977,82.2113,10,530670
Antigua and Barbuda,1978,80.47179,10,530670
Antigua and Barbuda,1992,121.41962,10,530670
Antigua and Barbuda,2000,82.75536346,10,530670
Antigua and Barbuda,2007,105.0178223,10,530670
Antigua and Barbuda,2008,114.7357178,10,530670
Antigua and Barbuda,2009,109.0433884,10,530670
Antigua and Barbuda,2010,105.7252884,10,530670
Antigua and Barbuda,2011,106.578949,10,530670
Antigua and Barbuda,2012,97.94280243,10,530670
"Gambia, The",1971,14.71846,74,541212
"Gambia, The",1973,14.8162,74,541212
"Gambia, The",1974,16.51976,74,541212
"Gambia, The",1975,15.81338,74,541212
"Gambia, The",1976,16.32053,74,541212
"Gambia, The",1977,17.50499,74,541212
"Gambia, The",1978,16.85489,74,541212
"Gambia, The",1979,18.43229,74,541212
"Gambia, The",1980,20.09781,74,541212
"Gambia, The",1981,20.98769,74,541212
"Gambia, The",1983,23.47937,74,541212
"Gambia, The",1984,25.26836,74,541212
"Gambia, The",1985,26.16323,74,541212
"Gambia, The",1986,24.83881,74,541212
"Gambia, The",1987,23.17911,74,541212
"Gambia, The",1988,22.55187,74,541212
"Gambia, The",1989,23.4689,74,541212
"Gambia, The",1990,23.3254,74,541212
"Gambia, The",1991,23.96427,74,541212
"Gambia, The",1992,23.9924,74,541212
"Gambia, The",1993,27.15467,74,541212
"Gambia, The",1994,26.84687,74,541212
"Gambia, The",1995,29.81988,74,541212
"Gambia, The",1996,27.70636,74,541212
"Gambia, The",2008,60.04291153,74,541212
"Gambia, The",2009,60.21377945,74,541212
"Gambia, The",2010,59.01176071,74,541212
Libya,1971,34.93908,112,55949d
Libya,1972,37.52702,112,55949d
Libya,1973,44.0319,112,55949d
Libya,1974,52.58444,112,55949d
Libya,1975,57.74459,112,55949d
Libya,1976,66.76746,112,55949d
Libya,1977,73.0244,112,55949d
Libya,1978,75.07906,112,55949d
Libya,1979,80.05954,112,55949d
Libya,1980,83.10152,112,55949d
Libya,1981,83.20377,112,55949d
Libya,1983,85.23085,112,55949d
Libya,1986,85.00828,112,55949d
Libya,2002,109.1375198,112,55949d
Libya,2003,106.895752,112,55949d
Libya,2005,90.60240173,112,55949d
Libya,2006,96.02391815,112,55949d
Cote d'Ivoire,1971,16.0542,38,58f76a
Cote d'Ivoire,1972,17.19541,38,58f76a
Cote d'Ivoire,1973,18.55151,38,58f76a
Cote d'Ivoire,1974,17.81191,38,58f76a
Cote d'Ivoire,1981,26.85897,38,58f76a
Cote d'Ivoire,1983,26.6051,38,58f76a
Cote d'Ivoire,1984,26.04421,38,58f76a
Cote d'Ivoire,1999,31.54475021,38,58f76a
Cote d'Ivoire,2013,46.49296188,38,58f76a
Zimbabwe,1970,8.93889,219,5922f5
Zimbabwe,1971,9.10089,219,5922f5
Zimbabwe,1972,9.94704,219,5922f5
Zimbabwe,1973,10.041,219,5922f5
Zimbabwe,1974,10.00249,219,5922f5
Zimbabwe,1975,10.13713,219,5922f5
Zimbabwe,1976,10.13288,219,5922f5
Zimbabwe,1977,10.06452,219,5922f5
Zimbabwe,1978,9.50102,219,5922f5
Zimbabwe,1979,8.20108,219,5922f5
Zimbabwe,1981,17.21706,219,5922f5
Zimbabwe,1982,25.7157,219,5922f5
Zimbabwe,1983,34.68985,219,5922f5
Zimbabwe,1984,44.21034,219,5922f5
Zimbabwe,1985,49.24804,219,5922f5
Zimbabwe,1986,52.94882,219,5922f5
Zimbabwe,1987,54.02156,219,5922f5
Zimbabwe,1988,54.657,219,5922f5
Zimbabwe,1989,54.54717,219,5922f5
Zimbabwe,1990,47.95021,219,5922f5
Zimbabwe,1991,52.18603,219,5922f5
Zimbabwe,1992,46.55625,219,5922f5
Zimbabwe,1993,43.4246,219,5922f5
Zimbabwe,1994,42.89067,219,5922f5
Zimbabwe,1995,44.11272,219,5922f5
Zimbabwe,1996,44.66727,219,5922f5
Zimbabwe,1999,45.41463852,219,5922f5
Zimbabwe,2000,45.44691849,219,5922f5
Zimbabwe,2001,46.23508835,219,5922f5
Zimbabwe,2002,44.18758011,219,5922f5
Zimbabwe,2003,39.93080139,219,5922f5
Zimbabwe,2012,47.86104965,219,5922f5
Austria,1971,92.96145,12,593905
Austria,1976,95.25435,12,593905
Austria,1981,97.00977,12,593905
Austria,1982,95.30318,12,593905
Austria,1983,96.82474,12,593905
Austria,1984,96.86123,12,593905
Austria,1985,97.84669,12,593905
Austria,1986,102.32607,12,593905
Austria,1987,103.96378,12,593905
Austria,1988,104.533,12,593905
Austria,1989,104.39841,12,593905
Austria,1990,106.98341,12,593905
Austria,1991,107.76667,12,593905
Austria,1992,109.45398,12,593905
Austria,1993,110.11583,12,593905
Austria,1994,109.80833,12,593905
Austria,1995,109.12361,12,593905
Austria,1996,107.88988,12,593905
Austria,1997,106.66,12,593905
Austria,1998,99.45511,12,593905
Austria,1999,99.76981354,12,593905
Austria,2000,99.8602066,12,593905
Austria,2001,100.1290894,12,593905
Austria,2002,100.9299698,12,593905
Austria,2003,101.7730103,12,593905
Austria,2004,102.0759506,12,593905
Austria,2005,102.588623,12,593905
Austria,2006,102.1304092,12,593905
Austria,2007,101.3031235,12,593905
Austria,2008,101.0626984,12,593905
Austria,2009,101.4612503,12,593905
Austria,2010,100.4320297,12,593905
Austria,2011,99.85233307,12,593905
Austria,2012,99.61862946,12,593905
Austria,2013,100.8275833,12,593905
Honduras,1970,13.57349,84,5aa588
Honduras,1980,28.9855,84,5aa588
Honduras,1982,29.92713,84,5aa588
Honduras,1983,31.55785,84,5aa588
Honduras,1984,31.03353,84,5aa588
Honduras,1991,29.58654,84,5aa588
Honduras,2006,54.74824905,84,5aa588
Honduras,2007,56.62004089,84,5aa588
Honduras,2008,56.77378845,84,5aa588
Honduras,2010,65.83035278,84,5aa588
Honduras,2011,66.5716629,84,5aa588
Honduras,2012,66.02298737,84,5aa588
Honduras,2013,64.18743134,84,5aa588
Bulgaria,1971,90.81697,19,5c7772
Bulgaria,1972,91.56792,19,5c7772
Bulgaria,1973,92.77106,19,5c7772
Bulgaria,1974,94.18935,19,5c7772
Bulgaria,1975,95.12162,19,5c7772
Bulgaria,1976,92.12328,19,5c7772
Bulgaria,1977,94.11676,19,5c7772
Bulgaria,1978,93.2786,19,5c7772
Bulgaria,1979,90.68385,19,5c7772
Bulgaria,1980,90.84332,19,5c7772
Bulgaria,1981,90.71341,19,5c7772
Bulgaria,1982,91.41631,19,5c7772
Bulgaria,1983,92.23987,19,5c7772
Bulgaria,1984,92.35481,19,5c7772
Bulgaria,1985,93.68995,19,5c7772
Bulgaria,1986,99.34373,19,5c7772
Bulgaria,1987,100.58716,19,5c7772
Bulgaria,1988,102.24471,19,5c7772
Bulgaria,1989,102.91023,19,5c7772
Bulgaria,1990,99.26926,19,5c7772
Bulgaria,1991,97.93913,19,5c7772
Bulgaria,1992,95.92595,19,5c7772
Bulgaria,1993,93.25238,19,5c7772
Bulgaria,1994,90.56316,19,5c7772
Bulgaria,1995,92.18681,19,5c7772
Bulgaria,1996,93.36278,19,5c7772
Bulgaria,1997,92.65292,19,5c7772
Bulgaria,1998,92.4893,19,5c7772
Bulgaria,1999,92.67843628,19,5c7772
Bulgaria,2000,93.54377747,19,5c7772
Bulgaria,2001,94.5615921,19,5c7772
Bulgaria,2002,96.38948822,19,5c7772
Bulgaria,2003,87.96244812,19,5c7772
Bulgaria,2004,91.18421936,19,5c7772
Bulgaria,2005,92.40151978,19,5c7772
Bulgaria,2006,93.26985931,19,5c7772
Bulgaria,2007,93.61016083,19,5c7772
Bulgaria,2008,92.09861755,19,5c7772
Bulgaria,2009,91.09626007,19,5c7772
Bulgaria,2010,92.42320251,19,5c7772
Bulgaria,2011,95.51629639,19,5c7772
Bulgaria,2012,95.09927368,19,5c7772
Bulgaria,2013,100.9938431,19,5c7772
Lebanon,1971,50.05177,110,5caa7f
Lebanon,1973,47.59912,110,5caa7f
Lebanon,1982,68.37667,110,5caa7f
Lebanon,1985,66.93997,110,5caa7f
Lebanon,1992,65.55584,110,5caa7f
Lebanon,1994,66.92718,110,5caa7f
Lebanon,1995,69.42563,110,5caa7f
Lebanon,1996,72.72002,110,5caa7f
Lebanon,1997,75.07788,110,5caa7f
Lebanon,1998,84.42042,110,5caa7f
Lebanon,1999,84.96018219,110,5caa7f
Lebanon,2000,87.62905121,110,5caa7f
Lebanon,2001,83.84452057,110,5caa7f
Lebanon,2002,85.74884796,110,5caa7f
Lebanon,2003,86.1370163,110,5caa7f
Lebanon,2004,83.83889771,110,5caa7f
Lebanon,2005,80.33202362,110,5caa7f
Lebanon,2006,77.45503998,110,5caa7f
Lebanon,2007,75.35919952,110,5caa7f
Lebanon,2008,74.82228851,110,5caa7f
Lebanon,2009,75.77002716,110,5caa7f
Lebanon,2010,73.6428833,110,5caa7f
Lebanon,2011,75.81987762,110,5caa7f
Lebanon,2012,73.67488861,110,5caa7f
Lebanon,2013,74.82826996,110,5caa7f
Belgium,1971,81.77648,15,5cb4c9
Belgium,1972,83.30978,15,5cb4c9
Belgium,1973,83.41462,15,5cb4c9
Belgium,1974,83.75033,15,5cb4c9
Belgium,1975,82.73591,15,5cb4c9
Belgium,1976,82.70386,15,5cb4c9
Belgium,1977,83.72589,15,5cb4c9
Belgium,1978,86.11622,15,5cb4c9
Belgium,1979,87.77139,15,5cb4c9
Belgium,1980,88.57541,15,5cb4c9
Belgium,1981,89.83536,15,5cb4c9
Belgium,1982,92.11126,15,5cb4c9
Belgium,1983,91.95608,15,5cb4c9
Belgium,1984,95.51203,15,5cb4c9
Belgium,1985,97.87576,15,5cb4c9
Belgium,1986,100.07876,15,5cb4c9
Belgium,1987,100.74878,15,5cb4c9
Belgium,1988,101.90702,15,5cb4c9
Belgium,1989,102.30662,15,5cb4c9
Belgium,1990,102.33697,15,5cb4c9
Belgium,1991,102.48879,15,5cb4c9
Belgium,1992,103.26207,15,5cb4c9
Belgium,1993,138.11464,15,5cb4c9
Belgium,1994,140.55412,15,5cb4c9
Belgium,1995,141.19151,15,5cb4c9
Belgium,1996,140.9518,15,5cb4c9
Belgium,1999,136.4428406,15,5cb4c9
Belgium,2000,137.8236237,15,5cb4c9
Belgium,2001,145.8854218,15,5cb4c9
Belgium,2002,147.4776154,15,5cb4c9
Belgium,2003,151.7300873,15,5cb4c9
Belgium,2004,109.777977,15,5cb4c9
Belgium,2005,110.1364899,15,5cb4c9
Belgium,2006,110.0761795,15,5cb4c9
Belgium,2007,109.4416504,15,5cb4c9
Belgium,2008,107.4102631,15,5cb4c9
Belgium,2009,106.255127,15,5cb4c9
Belgium,2010,106.5168304,15,5cb4c9
Belgium,2011,108.0478363,15,5cb4c9
Belgium,2012,108.612442,15,5cb4c9
Belgium,2013,155.3382568,15,5cb4c9
Jamaica,1973,50.2231,97,5eedd6
Jamaica,1974,45.23449,97,5eedd6
Jamaica,1975,51.16874,97,5eedd6
Jamaica,1976,53.7623,97,5eedd6
Jamaica,1977,57.06838,97,5eedd6
Jamaica,1979,60.99402,97,5eedd6
Jamaica,1980,64.53052,97,5eedd6
Jamaica,1981,62.51936,97,5eedd6
Jamaica,1983,59.8974,97,5eedd6
Jamaica,1984,58.31695,97,5eedd6
Jamaica,1985,59.18268,97,5eedd6
Jamaica,1986,56.43973,97,5eedd6
Jamaica,1987,58.75203,97,5eedd6
Jamaica,1988,62.69397,97,5eedd6
Jamaica,1989,61.45325,97,5eedd6
Jamaica,1991,67.83139,97,5eedd6
Jamaica,1993,65.12418,97,5eedd6
Jamaica,1999,87.60751343,97,5eedd6
Jamaica,2000,85.84190369,97,5eedd6
Jamaica,2001,85.08963013,97,5eedd6
Jamaica,2002,85.7155838,97,5eedd6
Jamaica,2003,86.3187027,97,5eedd6
Jamaica,2004,91.88072968,97,5eedd6
Jamaica,2005,91.13639832,97,5eedd6
Jamaica,2007,92.82608795,97,5eedd6
Jamaica,2008,93.36463928,97,5eedd6
Jamaica,2009,94.94683838,97,5eedd6
Jamaica,2010,88.34783936,97,5eedd6
Jamaica,2011,86.19680786,97,5eedd6
Jamaica,2013,76.34372711,97,5eedd6
Armenia,2000,86.97811127,8,5f4599
Armenia,2007,89.11950684,8,5f4599
Armenia,2008,86.71009827,8,5f4599
Armenia,2009,90.51402283,8,5f4599
Poland,1972,73.2412,158,5ff03b
Poland,1973,74.28976,158,5ff03b
Poland,1974,75.70186,158,5ff03b
Poland,1989,84.7766,158,5ff03b
Poland,1990,85.42498,158,5ff03b
Poland,1991,85.17372,158,5ff03b
Poland,1992,85.65828,158,5ff03b
Poland,1993,94.696,158,5ff03b
Poland,1994,96.11248,158,5ff03b
Poland,1995,93.80324,158,5ff03b
Poland,1996,94.13143,158,5ff03b
Poland,1997,97.6473,158,5ff03b
Poland,1998,98.10885,158,5ff03b
Poland,1999,99.93963623,158,5ff03b
Poland,2000,101.301178,158,5ff03b
Poland,2001,102.9385223,158,5ff03b
Poland,2002,105.2115097,158,5ff03b
Poland,2003,107.4260788,158,5ff03b
Poland,2004,96.56089783,158,5ff03b
Poland,2005,99.51171875,158,5ff03b
Poland,2006,99.18852997,158,5ff03b
Poland,2007,98.96456909,158,5ff03b
Poland,2008,98.31395721,158,5ff03b
Poland,2009,97.74111176,158,5ff03b
Poland,2010,97.83592987,158,5ff03b
Poland,2011,98.00028992,158,5ff03b
Poland,2012,98.34375,158,5ff03b
Poland,2013,110.7903824,158,5ff03b
Djibouti,1971,9.0017,52,60a8b0
Djibouti,1973,8.84956,52,60a8b0
Djibouti,1974,9.63006,52,60a8b0
Djibouti,1975,10.40751,52,60a8b0
Djibouti,1976,8.80795,52,60a8b0
Djibouti,1982,10.80487,52,60a8b0
Djibouti,1983,11.31785,52,60a8b0
Djibouti,1984,12.13556,52,60a8b0
Djibouti,1985,12.39296,52,60a8b0
Djibouti,1986,12.43313,52,60a8b0
Djibouti,1987,12.84613,52,60a8b0
Djibouti,1988,12.1022,52,60a8b0
Djibouti,1989,12.52023,52,60a8b0
Djibouti,1992,12.1312,52,60a8b0
Djibouti,1993,10.85835,52,60a8b0
Djibouti,1994,11.5167,52,60a8b0
Djibouti,1995,12.8836,52,60a8b0
Djibouti,1996,13.08883,52,60a8b0
Djibouti,1997,14.74802,52,60a8b0
Djibouti,1999,16.43219948,52,60a8b0
Djibouti,2000,16.80584908,52,60a8b0
Djibouti,2001,19.54402924,52,60a8b0
Djibouti,2002,20.44725037,52,60a8b0
Djibouti,2004,23.63142014,52,60a8b0
Djibouti,2005,26.61713028,52,60a8b0
Djibouti,2006,26.22275925,52,60a8b0
Djibouti,2007,29.76807022,52,60a8b0
Djibouti,2008,35.5780983,52,60a8b0
Djibouti,2009,38.26826096,52,60a8b0
Djibouti,2011,44.00350952,52,60a8b0
Djibouti,2012,49.42137909,52,60a8b0
Djibouti,2013,52.10591125,52,60a8b0
Djibouti,2014,52.63293076,52,60a8b0
Turks and Caicos Islands,2003,80.42394257,190,611bc1
Turks and Caicos Islands,2004,78.16979218,190,611bc1
Turks and Caicos Islands,2005,82.05644989,190,611bc1
Niger,1971,1.49651,144,6687e1
Niger,1972,1.71867,144,6687e1
Niger,1973,1.94905,144,6687e1
Niger,1974,2.30453,144,6687e1
Niger,1975,2.47537,144,6687e1
Niger,1976,2.76234,144,6687e1
Niger,1977,3.47519,144,6687e1
Niger,1978,4.3169,144,6687e1
Niger,1979,5.33224,144,6687e1
Niger,1980,6.19112,144,6687e1
Niger,1981,6.93973,144,6687e1
Niger,1988,8.22469,144,6687e1
Niger,1989,9.29414,144,6687e1
Niger,1990,9.61801,144,6687e1
Niger,1991,10.36167,144,6687e1
Niger,1992,9.67697,144,6687e1
Niger,1993,9.18082,144,6687e1
Niger,1996,8.73969,144,6687e1
Niger,1997,8.96285,144,6687e1
Niger,1998,8.84838,144,6687e1
Niger,1999,9.082180023,144,6687e1
Niger,2000,8.888549805,144,6687e1
Niger,2001,8.700050354,144,6687e1
Niger,2002,8.772760391,144,6687e1
Niger,2003,9.451860428,144,6687e1
Niger,2004,11.46710014,144,6687e1
Niger,2005,12.45526981,144,6687e1
Niger,2006,14.22043991,144,6687e1
Niger,2007,13.82437992,144,6687e1
Niger,2008,14.39196968,144,6687e1
Niger,2009,15.16598034,144,6687e1
Niger,2010,16.56259918,144,6687e1
Niger,2011,17.87587929,144,6687e1
Niger,2012,19.09202957,144,6687e1
Niger,2013,21.7149601,144,6687e1
Uruguay,1970,54.18183,205,66b989
Uruguay,1971,55.60378,205,66b989
Uruguay,1972,58.30118,205,66b989
Uruguay,1973,59.44315,205,66b989
Uruguay,1978,56.113,205,66b989
Uruguay,1979,54.91078,205,66b989
Uruguay,1994,74.05946,205,66b989
Uruguay,1995,74.93522,205,66b989
Uruguay,1998,76.82611,205,66b989
Uruguay,1999,84.94229889,205,66b989
Uruguay,2000,92.03708649,205,66b989
Uruguay,2001,95.21230316,205,66b989
Uruguay,2002,100.0376129,205,66b989
Uruguay,2003,101.7794037,205,66b989
Uruguay,2004,99.618927,205,66b989
Uruguay,2005,94.29464722,205,66b989
Uruguay,2006,93.56815338,205,66b989
Uruguay,2007,92.47234344,205,66b989
Uruguay,2008,82.3502121,205,66b989
Uruguay,2009,84.62991333,205,66b989
Uruguay,2010,84.63787079,205,66b989
Jordan,1971,58.61312,98,674027
Jordan,1972,56.6202,98,674027
Jordan,1973,58.94313,98,674027
Jordan,1974,62.37399,98,674027
Jordan,1975,67.10178,98,674027
Jordan,1976,73.12547,98,674027
Jordan,1977,77.06437,98,674027
Jordan,1978,80.85495,98,674027
Jordan,1979,81.80441,98,674027
Jordan,1980,81.02305,98,674027
Jordan,1981,81.35135,98,674027
Jordan,1982,80.5481,98,674027
Jordan,1983,80.16552,98,674027
Jordan,1984,79.33832,98,674027
Jordan,1985,79.83675,98,674027
Jordan,1986,75.57129,98,674027
Jordan,1987,74.54176,98,674027
Jordan,1988,73.83681,98,674027
Jordan,1989,73.79506,98,674027
Jordan,1990,75.29256,98,674027
Jordan,1991,77.50892,98,674027
Jordan,1992,78.29768,98,674027
Jordan,1993,78.06347,98,674027
Jordan,1994,79.44322,98,674027
Jordan,1996,82.71827,98,674027
Jordan,1999,83.70903778,98,674027
Jordan,2000,83.8850174,98,674027
Jordan,2002,88.5093689,98,674027
Jordan,2003,90.12174225,98,674027
Jordan,2004,90.65631866,98,674027
Jordan,2005,90.72827911,98,674027
